Percolation threshold data
Total number of sites: 524288

Run	Num	Key Site
662	224141	88556
663	226679	474343
664	225451	115170
665	226290	172641
666	223863	136157
667	225546	160182
668	227698	2299
669	227459	141127
670	225892	370178
671	226689	116243
672	228545	118097
673	222940	408142
674	225145	248618
675	226444	81115
676	225823	300531
677	226035	187848
678	226535	86923
679	223856	326941
680	224351	434148
681	225018	402192
682	224771	273282
683	227944	446642
684	222602	89415
685	225138	300929
686	226342	467181
687	227274	247834
688	223387	319488
689	225497	17874
690	227866	426644
691	227528	227719
692	224466	118007
693	228120	285058
694	225440	366140
695	227072	318671
696	227415	391056
697	225916	490063
698	226878	106649
699	226912	222128
700	227221	194136
701	224505	257970
702	227646	333761
703	225927	404020
704	224736	225310
705	225450	200622
706	225890	155775
707	227768	219883
708	226840	394971
709	225823	377307
710	224924	177438
711	227062	390027
712	226239	408241
713	226294	330226
714	226786	406719
715	224195	8216
716	227055	319799
717	224733	130481
718	226201	50560
719	223492	53586
720	221674	447131
721	224763	436398
722	222010	155180
723	226053	379770
724	224419	477196
725	226563	212389
726	226764	213468
727	226662	161180
728	226538	240388
729	224662	470596
730	226140	410390
731	224291	338631
732	222902	70480
733	224367	122794
734	226846	265800
735	226830	253177
736	223319	455789
737	224606	447601
738	227591	283061
739	226283	16464
740	226884	486601
741	221156	139743
742	225945	179540
743	223364	198986
744	226901	320573
745	226697	27317
746	222659	21147
747	223432	466583
748	224553	271897
749	226352	422575
750	224517	414200
751	226058	258932
752	225844	57703
753	224759	167122
754	223262	172148
755	222724	81446
756	225349	118851
757	226982	74316
758	222114	493489
759	226305	434441
760	227957	242856
761	222431	484366
762	226663	88490
763	226476	216098
764	223153	421522
765	225143	467783
766	228087	350064
767	224919	280080
768	225026	487982
769	226351	480862
770	224603	151066
771	225569	31701
772	222247	248752
773	225457	197930
774	222378	480492
775	228103	520563
776	225695	519245
777	227710	301146
778	225197	450564
779	228184	48559
780	226460	496279
781	225865	263282
782	225237	374664
783	225876	475887
784	227543	318864
785	223598	463814
786	225687	264666
787	227225	327888
788	226381	271042
789	226410	102563
790	224992	269905
791	225874	321043
792	225128	247082
793	226203	133503
794	225793	473916
795	226981	323501
796	227014	150719
797	225776	419338
798	226415	95090
799	223137	506379
800	225972	8217
801	228294	169955
802	225730	81259
803	225772	211310
804	226739	262515
805	223938	28276
806	225943	10781
807	227481	260415
808	224870	326563
809	225080	504177
810	223974	148980
811	223251	65540
812	224847	49101
813	222880	518500
814	223393	71892
815	226810	476275
816	221003	313744
817	225603	142038
818	227080	306687
819	223587	155317
820	225889	412134
821	227634	205148
822	221462	334822
823	225137	346966
824	222196	385352
825	226281	65124
826	222991	205480
827	225877	87822
828	226516	258514
829	224959	116937
830	224481	344917
831	223447	499116
832	225393	134817
833	225747	357390
834	227466	69478
835	226343	130862
836	226438	7393
837	223582	159975
838	226165	76433
839	226251	159006
840	224696	33496
841	226853	333828
842	226655	173400
843	226068	361965
844	227818	169125
845	225986	145778
846	225933	221382
847	226641	145858
848	224665	309015
849	226454	476614
850	225617	108341
851	224934	47468
852	225208	108872
853	224540	312915
854	222996	224853
855	225544	214388
856	228302	42298
857	225736	392029
858	225443	136690
859	226165	99751
860	226595	71503
861	227320	402894
862	225317	76427
863	224487	198720
864	224976	516384
865	225595	161705
866	225112	200173
867	224447	174395
868	227617	18149
869	227109	329977
870	225632	120006
871	227554	313795
872	227872	382492
873	226437	129693
874	225655	26458
875	223849	205478
876	226555	271048
877	226481	491709
878	224853	486310
879	227273	244188
880	225650	404373
881	225806	15109
882	225518	221300
883	227209	24903
884	225217	270687
885	227268	331833
886	226199	420179
887	227325	239357
888	226444	120388
889	227558	102128
890	225383	377515
891	224760	48027
892	227662	479420
893	224532	159660
894	226129	490820
895	225760	118720
896	226027	276065
897	226856	364713
898	226550	157755
899	226005	99443
900	225943	29805
901	224081	320520
902	225128	187860
903	228073	235047
904	222491	182529
905	225543	310567
906	224379	367997
907	223400	466317
908	224960	327877
909	227767	310513
910	225969	462220
911	226826	326692
912	227365	355651
913	226353	131444
914	226179	112175
915	227094	396602
916	226823	40562
917	224899	227404
918	226208	197271
919	226088	40222
920	225229	190924
921	226575	516366
922	225446	54050
923	225316	220600
924	223258	510603
925	226436	182701
926	224691	3222
927	226436	88136
928	225107	402470
929	226787	197958
930	223957	350938
931	223735	53425
932	223863	506121
933	225761	416035
934	223986	94095
935	226870	272991
936	227936	496864
937	223841	161078
938	224912	109109
939	225483	187724
940	225664	87824
941	227846	2079
942	227480	103787
943	228141	85184
944	226363	400660
945	223887	494658
946	224836	309970
947	222840	79685
948	220585	20567
949	226073	293410
950	227351	374806
951	225834	235491
952	226685	292168
953	225804	284578
954	224872	174302
955	224803	75552
956	225952	332885
957	225278	291773
958	225427	53698
959	223434	47432
960	228436	61949
961	227532	67142
962	223627	317792
963	229145	401495
964	223270	271358
965	226986	379252
966	225048	65511
967	224514	311760
968	221603	123105
969	224289	276225
970	227153	405628
971	227774	192939
972	225077	343766
973	223949	62519
974	226014	275457
975	227199	346500
976	226569	500202
977	224304	413722
978	224145	323379
979	225810	473590
980	228747	407821
981	227333	237830
982	224027	286113
983	225211	469367
984	228048	102589
985	224017	228246
986	225495	385936
987	229112	429998
988	227238	323709
989	227764	4831
990	226970	65338
991	227164	448653
992	223398	408407
993	224999	283249
994	224796	464739
995	226151	476922
996	227300	71339
997	224540	189812
998	224987	98680
999	225965	409472
1000	224845	61820
